Time	Biomass	Carbon1	Carbon2	Dext	Eext	Growth	Oxygen	R6	R7	RPO2	RPcl	Rres	Tc1	Tc2	Td	Te	To2	biomass
1.6300000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.6400000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.6500000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.6600000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.67	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.68	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.69	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.7	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.71	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.72	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.73	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.74	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.75	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.76	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.77	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.78	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.79	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.8	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.81	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.82	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.83	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.84	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.85	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.86	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.87	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.8800000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.8900000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.9000000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.9100000000000001	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.92	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.93	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.94	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.95	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.96	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.97	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.98	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.99	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
2.0	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
2.0100000000000002	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
